"citric_acid" "chlorides" "total_sulfur_dioxide" "alcohol" "quality"
"37" 0.487179487179487 -2.71810053695571 4.02535169073515 0.72241066759729 7
"38" 0.730769230769231 -2.24431618487007 2.484906649788 0.624902859255636 6
"39" 0.0641025641025641 -2.50103603171788 2.63905732961526 0.457746616384228 3
"40" 0.32051282051282 -2.13707065451647 3.63758615972639 0.402027868760425 5
"41" 0.641025641025641 -2.90042209374967 3.2188758248682 0.889566910468698 7
"42" 0.666666666666667 -2.60369018577797 3.2188758248682 0.764199728315142 7
"43" 0.179487179487179 -2.55104645229255 3.13549421592915 0.485605990196129 5
"44" 0.0641025641025641 -2.5133061243097 3.58351893845611 0.471676303290179 6
"45" 0.128205128205128 -2.45340798272863 2.484906649788 0.597043485443734 4
"46" 0.307692307692308 -2.56394985712845 3.49650756146648 0.346309121136623 5
"47" 0.653846153846154 -2.26336437984076 3.13549421592915 0.443816929478277 6
"48" 0.653846153846154 -0.862749964946125 4.12713438504509 0.29059037351282 5
"49" 0.91025641025641 -2.0874737133771 2.70805020110221 0.680621606879439 7
"50" 0.0641025641025641 -2.71810053695571 2.83321334405622 0.51346536400803 5
"51" 0.243589743589744 -2.56394985712845 3.61091791264422 0.49953567710208 5
"52" 0 -2.28278246569787 2.77258872223978 0.429887242572327 5
"53" 0.294871794871795 -2.39689577246529 4.34380542185368 0.346309121136623 5
"54" 0.41025641025641 -2.5133061243097 4.36944785246702 0.569184111631833 6
"55" 0.0384615384615385 -2.3538783873816 4.59511985013459 0.443816929478277 5
"56" 0.628205128205128 -2.71810053695571 3.55534806148941 0.70848098069134 7
"57" 0.576923076923077 -2.70306265959117 2.484906649788 0.750270041409192 7
"58" 0.666666666666667 -2.10373423424888 5.03043792139244 0.332379434230672 5
"59" 0 -2.68824757380603 3.49650756146648 0.778129415221093 6
"60" 0.102564102564103 -2.57702193869581 3.17805383034795 0.29059037351282 5
"61" 0.192307692307692 -2.41911890925 3.95124371858143 0.360238808042573 5
"62" 0.0641025641025641 -2.79688141480883 3.89182029811063 0.388098181854474 3
"63" 0.192307692307692 -2.55104645229255 4.17438726989564 0.49953567710208 6
"64" 0.371794871794872 -2.21640739675299 4.77912349311153 0.304520060418771 5
"65" 0.641025641025641 -2.23492644452023 3.04452243772342 0.680621606879439 6
"66" 0.461538461538462 -1.50507789710986 2.77258872223978 0.360238808042573 6
"67" 0.0512820512820513 -2.12863178587061 4.02535169073515 0.555254424725882 6
"68" 0.384615384615385 -2.7333680090865 2.83321334405622 0.49953567710208 6
"69" 0.602564102564103 -2.13707065451647 2.63905732961526 0.402027868760425 6
"70" 0 -1.32050662058189 3.36729582998647 0.402027868760425 3
"71" 0.269230769230769 -2.45340798272863 4.17438726989564 0.443816929478277 6
"72" 0.269230769230769 -2.33304430047875 4.17438726989564 0.374168494948524 5
"73" 0.833333333333333 -2.68824757380603 3.29583686600433 0.610973172349685 6
"74" 0.0384615384615385 -2.45340798272863 3.8286413964891 0.51346536400803 5
"75" 0.769230769230769 -3.24419363285249 2.94443897916644 0.764199728315142 6
"76" 0 -2.33304430047875 3.63758615972639 0.29059037351282 6
"77" 0.807692307692308 -2.47693848013882 3.09104245335832 0.597043485443734 7
"78" 0.205128205128205 -2.30258509299405 4.34380542185368 0.332379434230672 5
"79" 0.423076923076923 -2.7646205525906 3.29583686600433 0.666691919973488 7
"80" 0.32051282051282 -2.61729583783375 4.14313472639153 0.49953567710208 6
"81" 0.717948717948718 -1.8773173575897 2.63905732961526 0.652762233067537 6
"82" 0.0641025641025641 -2.68824757380603 3.73766961828337 0.638832546161586 6
"83" 0.474358974358974 -2.70306265959117 2.30258509299405 0.583113798537784 7
"84" 0.0256410256410256 -2.64507540194082 2.63905732961526 0.666691919973488 7
"85" 0.948717948717949 -2.30258509299405 2.83321334405622 0.597043485443734 5
"86" 0.333333333333333 -2.43041846450393 3.97029191355212 0.318449747324721 6
"87" 0.0897435897435897 -2.45340798272863 3.87120101090789 0.429887242572327 5
"88" 0.179487179487179 -2.88240358824699 3.52636052461616 0.638832546161586 6
"89" 0.115384615384615 -2.39689577246529 3.89182029811063 0.51346536400803 7
"90" 0.512820512820513 -2.48891467118554 4.21950770517611 0.346309121136623 5
"91" 0.294871794871795 -2.83021783507642 2.70805020110221 0.610973172349685 5
"92" 0.602564102564103 -2.70306265959117 3.73766961828337 0.569184111631833 6
"93" 0.384615384615385 -2.7333680090865 2.99573227355399 0.429887242572327 6
"94" 0 -2.44184716032755 3.25809653802148 0.360238808042573 5
"95" 0.615384615384615 -2.63108915996608 2.99573227355399 0.736340354503241 7
"96" 0.153846153846154 -1.94491064872223 3.13549421592915 0.457746616384228 7
"97" 0.128205128205128 -2.68824757380603 2.63905732961526 0.49953567710208 5
"98" 0.179487179487179 -3.27016911925575 3.2188758248682 0.583113798537784 6
"99" 0.474358974358974 -3.01593498087151 4.69134788222914 0.805988789032994 6
"100" 0 -2.33304430047875 2.63905732961526 0.527395050913981 3
"101" 0.384615384615385 -2.81341071676004 4.12713438504509 0.457746616384228 6
"102" 0.269230769230769 -2.52572864430826 3.46573590279973 0.402027868760425 5
"103" 0.538461538461538 -2.40794560865187 4.29045944114839 0.360238808042573 6
"104" 0.884615384615384 -2.3538783873816 3.55534806148941 0.541324737819932 6
"105" 0.153846153846154 -2.70306265959117 3.97029191355212 0.304520060418771 5
"106" 0.564102564102564 -2.26336437984076 2.83321334405622 0.569184111631833 7
"107" 0.769230769230769 -2.61729583783375 3.78418963391826 0.583113798537784 6
"108" 0.5 -2.55104645229255 3.76120011569356 0.778129415221093 7
"109" 0.115384615384615 -2.47693848013882 4.68213122712422 0.402027868760425 5
"110" 0.333333333333333 -1.44392347395653 4.47733681447821 0.332379434230672 5
"111" 0.0384615384615385 -2.84731226843572 2.07944154167984 0.304520060418771 4
"112" 0 -2.57702193869581 3.52636052461616 0.346309121136623 5
"113" 0.128205128205128 -2.40794560865187 2.56494935746154 0.360238808042573 5
"114" 0.435897435897436 -2.53830742651512 5.01727983681492 0.360238808042573 5
"115" 0.230769230769231 -2.55104645229255 3.40119738166216 0.402027868760425 6
"116" 0.0897435897435897 -2.65926003693278 4.11087386417331 0.332379434230672 5
"117" 0.435897435897436 -2.50103603171788 2.63905732961526 0.527395050913981 6
"118" 0.32051282051282 -2.48891467118554 3.3322045101752 0.429887242572327 6
"119" 0.846153846153846 -3.24419363285249 4.47733681447821 0.638832546161586 6
"120" 0 -2.67364877438488 2.94443897916644 0.429887242572327 6
"121" 0.628205128205128 -2.59026716544583 2.94443897916644 0.624902859255636 5
"122" 0.628205128205128 -2.65926003693278 3.61091791264422 0.569184111631833 6
"123" 0.115384615384615 -2.09557092360972 3.43398720448515 0.569184111631833 4
"124" 0.307692307692308 -2.28278246569787 3.46573590279973 0.429887242572327 6
"125" 0.32051282051282 -2.61729583783375 4.14313472639153 0.49953567710208 6
"126" 0.32051282051282 -2.59026716544583 4.64439089914137 0.388098181854474 5
"127" 0.435897435897436 -2.61729583783375 3.85014760171006 0.610973172349685 7
"128" 0.58974358974359 -2.39689577246529 3.71357206670431 0.694551293785389 6
"129" 0.666666666666667 -1.83885107676191 4.31748811353631 0.346309121136623 5
"130" 0.461538461538462 -2.74887219562247 4.34380542185368 0.569184111631833 7
"131" 0.82051282051282 -2.83021783507642 2.70805020110221 0.457746616384228 6
"132" 0.525641025641026 -2.55104645229255 3.73766961828337 0.792059102127044 7
"133" 0.397435897435897 -2.40794560865187 4.12713438504509 0.457746616384228 6
"134" 0.333333333333333 -2.53830742651512 4.9416424226093 0.360238808042573 5
"135" 0.564102564102564 -2.23492644452023 4.8283137373023 0.360238808042573 5
"136" 0.307692307692308 -2.3859667019331 3.80666248977032 0.429887242572327 6
"137" 0.692307692307692 -2.17155683058764 2.19722457733622 0.471676303290179 4
"138" 0.423076923076923 -2.60369018577797 4.78749174278205 0.346309121136623 5
"139" 0.5 -2.52572864430826 4.00733318523247 0.555254424725882 6
"140" 0.230769230769231 -1.41469383564159 3.87120101090789 0.471676303290179 6
"141" 0.307692307692308 -2.44184716032755 4.53259949315326 0.402027868760425 5
"142" 0.41025641025641 -2.47693848013882 4.80402104473326 0.346309121136623 5
"143" 0.58974358974359 -2.17155683058764 2.19722457733622 0.555254424725882 6
"144" 0.641025641025641 -3.07911388249304 4.38202663467388 0.93135597118655 6
"145" 0.307692307692308 -2.63108915996608 3.49650756146648 0.819918475938945 6
"146" 0.0384615384615385 -2.45340798272863 4.04305126783455 0.471676303290179 5
"147" 0.397435897435897 -2.60369018577797 3.8286413964891 0.346309121136623 6
"148" 0.128205128205128 -2.57702193869581 3.85014760171006 0.346309121136623 6
"149" 0.333333333333333 -2.78062089393705 3.43398720448515 0.374168494948524 5
"150" 0 -2.48891467118554 3.17805383034795 0.597043485443734 4
"151" 0.0128205128205128 -2.57702193869581 3.66356164612965 0.541324737819932 6
"152" 0.551282051282051 -2.17155683058764 4.7361984483945 0.318449747324721 5
"153" 0.307692307692308 -2.55104645229255 3.3322045101752 0.471676303290179 6
"154" 0.435897435897436 -2.74887219562247 3.2188758248682 0.666691919973488 7
"155" 0 -2.52572864430826 3.3322045101752 0.778129415221093 6
"156" 0.192307692307692 -2.55104645229255 3.3322045101752 0.415957555666376 6
"157" 0 -2.52572864430826 3.52636052461616 0.360238808042573 5
"158" 0.128205128205128 -2.61729583783375 4.0943445622221 0.555254424725882 6
"159" 0.397435897435897 -2.45340798272863 3.91202300542815 0.415957555666376 6
"160" 0.474358974358974 -2.20727491318972 4.17438726989564 0.485605990196129 6
"161" 0 -2.50103603171788 2.484906649788 0.555254424725882 5
"162" 0.67948717948718 -2.25379492882461 4.58496747867057 0.318449747324721 5
"163" 0.717948717948718 -3.05760767727208 2.07944154167984 0.680621606879439 6
"164" 0.397435897435897 -2.45340798272863 4.39444915467244 0.652762233067537 6
"165" 0.205128205128205 -2.55104645229255 3.66356164612965 0.415957555666376 6
"166" 0.230769230769231 -2.43041846450393 4.54329478227 0.346309121136623 5
"167" 0.846153846153846 -2.48891467118554 3.73766961828337 0.429887242572327 7
"168" 0 -2.65926003693278 3.63758615972639 0.624902859255636 6
"169" 0.551282051282051 -2.57702193869581 3.98898404656427 0.51346536400803 6
"170" 0.423076923076923 -2.74887219562247 3.61091791264422 0.72241066759729 7
"171" 0.384615384615385 -2.47693848013882 3.91202300542815 0.457746616384228 6
"172" 0.576923076923077 -2.12863178587061 4.21950770517611 0.555254424725882 6
"173" 0.346153846153846 -2.64507540194082 3.2188758248682 0.70848098069134 6
"174" 0.32051282051282 -2.32278780031156 2.77258872223978 0.443816929478277 6
"175" 0.282051282051282 -2.25379492882461 4.45434729625351 0.610973172349685 4
"176" 0 -2.44184716032755 2.39789527279837 0.819918475938945 7
"177" 0.576923076923077 -2.50103603171788 2.70805020110221 0.318449747324721 6
"178" 0.41025641025641 -2.50103603171788 4.969813299576 0.360238808042573 5
"179" 0.346153846153846 -2.84731226843572 3.63758615972639 0.583113798537784 6
"180" 0.576923076923077 -2.64507540194082 3.68887945411394 0.346309121136623 5
"181" 0.333333333333333 -2.41911890925 4.99043258677874 0.388098181854474 5
"182" 0.756410256410256 -0.881889305156823 3.80666248977032 0.318449747324721 5
"183" 0 -2.71810053695571 3.95124371858143 0.415957555666376 5
"184" 0.0384615384615385 -2.3859667019331 2.94443897916644 0.374168494948524 5
"185" 0.0128205128205128 -2.65926003693278 2.63905732961526 0.569184111631833 4
"186" 0.371794871794872 -2.44184716032755 4.27666611901606 0.569184111631833 5
"187" 0.205128205128205 -2.60369018577797 3.2188758248682 0.388098181854474 5
"188" 0.128205128205128 -2.47693848013882 3.25809653802148 0.388098181854474 5
"189" 0.346153846153846 -2.43041846450393 3.13549421592915 0.429887242572327 4
"190" 0.615384615384615 -2.7646205525906 3.2188758248682 0.332379434230672 6
"191" 0.846153846153846 -2.43041846450393 3.17805383034795 0.889566910468698 6
"192" 0.115384615384615 -2.7646205525906 2.89037175789616 0.610973172349685 6
"193" 0.0641025641025641 -3.10109278921182 4.47733681447821 0.833848162844896 8
"194" 0.128205128205128 -2.5133061243097 3.3322045101752 0.457746616384228 5
"195" 0.397435897435897 -2.41911890925 3.8286413964891 0.429887242572327 6
"196" 0.282051282051282 -2.52572864430826 3.46573590279973 0.360238808042573 5
"197" 0.653846153846154 -2.26336437984076 3.13549421592915 0.443816929478277 6
"198" 0.0384615384615385 -2.91877123241786 2.77258872223978 0.638832546161586 6
"199" 0.115384615384615 -2.47693848013882 3.89182029811063 0.583113798537784 6
"200" 0.179487179487179 -2.45340798272863 3.40119738166216 0.49953567710208 5
"201" 0.730769230769231 -2.37515578582888 3.95124371858143 0.652762233067537 7
"202" 0.269230769230769 -2.5133061243097 3.43398720448515 0.402027868760425 5
"203" 0.487179487179487 -2.84731226843572 3.85014760171006 0.51346536400803 7
"204" 0.102564102564103 -2.25379492882461 3.78418963391826 0.569184111631833 5
"205" 0.307692307692308 -2.44184716032755 3.3322045101752 0.457746616384228 5
"206" 0.67948717948718 -2.33304430047875 2.94443897916644 0.666691919973488 7
"207" 0 -2.65926003693278 2.83321334405622 0.346309121136623 6
"208" 0.448717948717949 -2.56394985712845 4.84418708645859 0.346309121136623 5
"209" 0.294871794871795 -2.3859667019331 4.64439089914137 0.318449747324721 5
"210" 0.0256410256410256 -2.65926003693278 3.87120101090789 0.402027868760425 5
"211" 0.615384615384615 -2.61729583783375 4.43081679884331 0.374168494948524 4
"212" 0.0256410256410256 -2.55104645229255 3.40119738166216 0.402027868760425 5
"213" 0.384615384615385 -2.43041846450393 3.8286413964891 0.332379434230672 4
"214" 0.0512820512820513 -2.91877123241786 4.66343909411207 0.736340354503241 7
"215" 0.269230769230769 -2.59026716544583 4.21950770517611 0.443816929478277 6
"216" 0.333333333333333 -2.52572864430826 4.64439089914137 0.415957555666376 5
"217" 0.602564102564103 -2.46510402249182 3.49650756146648 0.49953567710208 7
"218" 0.0256410256410256 -2.63108915996608 2.99573227355399 0.318449747324721 4
"219" 0.128205128205128 -2.53830742651512 3.43398720448515 0.443816929478277 6
"220" 0.282051282051282 -2.24431618487007 4.27666611901606 0.318449747324721 5
"221" 0.371794871794872 -2.67364877438488 4.29045944114839 0.429887242572327 5
"222" 0.294871794871795 -2.52572864430826 4.77912349311153 0.555254424725882 5
"223" 0.115384615384615 -2.60369018577797 3.2188758248682 0.374168494948524 5
"224" 0.666666666666667 -2.48891467118554 3.13549421592915 0.610973172349685 6
"225" 0.115384615384615 -2.5133061243097 3.25809653802148 0.70848098069134 5
"226" 0.153846153846154 -2.61729583783375 4.4188406077966 0.346309121136623 6
"227" 0.846153846153846 -2.09557092360972 2.07944154167984 0.694551293785389 6
"228" 0.641025641025641 -2.71810053695571 3.04452243772342 0.318449747324721 6
"229" 0.307692307692308 -2.46510402249182 3.97029191355212 0.569184111631833 6
"230" 0.307692307692308 -1.48722027970985 2.70805020110221 0.29059037351282 6
"231" 0.0256410256410256 -2.47693848013882 2.39789527279837 0.569184111631833 3
"232" 0.0256410256410256 -2.67364877438488 3.68887945411394 0.792059102127044 6
"233" 0.0897435897435897 -2.30258509299405 3.13549421592915 0.374168494948524 5
"234" 0.448717948717949 -2.45340798272863 3.95124371858143 0.541324737819932 5
"235" 0.512820512820513 -2.64507540194082 2.94443897916644 0.51346536400803 6
"236" 0.730769230769231 -2.52572864430826 2.99573227355399 0.778129415221093 6
"237" 0 -2.47693848013882 2.484906649788 0.388098181854474 4
"238" 0.307692307692308 -2.28278246569787 1.94591014905531 0.624902859255636 4
"239" 0.628205128205128 -2.53830742651512 4.23410650459726 0.485605990196129 6
"240" 0 -1.98777435315401 2.19722457733622 0.555254424725882 3
"241" 0.243589743589744 -2.53830742651512 3.25809653802148 0.402027868760425 6
"242" 0.0128205128205128 -2.83021783507642 2.89037175789616 0.819918475938945 6
"243" 0.307692307692308 -2.53830742651512 4.45434729625351 0.360238808042573 6
"244" 0.0128205128205128 -2.60369018577797 4.49980967033027 0.541324737819932 5
"245" 0.0512820512820513 -2.86470401114759 2.30258509299405 0.360238808042573 5
"246" 0.153846153846154 -2.48891467118554 3.3322045101752 0.485605990196129 6
"247" 0.641025641025641 -1.58474529984373 4.40671924726425 0.262730999700919 5
"248" 0.333333333333333 -2.33304430047875 3.43398720448515 0.332379434230672 6
"249" 0.115384615384615 -2.68824757380603 2.83321334405622 0.429887242572327 5
"250" 0.256410256410256 -2.57702193869581 3.63758615972639 0.346309121136623 5
"251" 0.641025641025641 -2.26336437984076 2.56494935746154 0.652762233067537 7
"252" 0.538461538461538 -2.67364877438488 2.83321334405622 0.750270041409192 6
"253" 0.538461538461538 -2.45340798272863 3.04452243772342 0.652762233067537 6
"254" 0.846153846153846 -2.09557092360972 2.07944154167984 0.694551293785389 6
"255" 0.0256410256410256 -2.74887219562247 3.63758615972639 0.534359894366957 6
"256" 0.538461538461538 -2.64507540194082 4.85203026391962 0.49953567710208 5
"257" 0.615384615384615 -2.68824757380603 2.70805020110221 0.443816929478277 6
"258" 0.807692307692308 -2.47693848013882 3.09104245335832 0.597043485443734 7
"259" 0.653846153846154 -2.26336437984076 3.13549421592915 0.443816929478277 6
"260" 0.333333333333333 -2.41911890925 4.99043258677874 0.388098181854474 5
"261" 0.0256410256410256 -2.78062089393705 3.13549421592915 0.569184111631833 6
"262" 0 -2.56394985712845 3.78418963391826 0.597043485443734 5
"263" 0.615384615384615 -2.95651156040071 2.19722457733622 0.72241066759729 7
"264" 0.461538461538462 -2.5133061243097 4.77912349311153 0.346309121136623 5
"265" 0.58974358974359 -2.60369018577797 3.78418963391826 0.569184111631833 7
"266" 0.0128205128205128 -2.81341071676004 3.25809653802148 0.402027868760425 6
"267" 0.628205128205128 -2.65926003693278 3.89182029811063 0.374168494948524 4
"268" 0.32051282051282 -2.47693848013882 3.3322045101752 0.443816929478277 5
"269" 0.628205128205128 -2.46510402249182 3.85014760171006 0.805988789032994 6
"270" 0.41025641025641 -2.78062089393705 3.3322045101752 0.610973172349685 7
"271" 0.333333333333333 -2.50103603171788 4.96284463025991 0.346309121136623 5
"272" 0.269230769230769 -2.67364877438488 2.19722457733622 0.402027868760425 6
"273" 0.0769230769230769 -2.53830742651512 3.71357206670431 0.443816929478277 6
"274" 0.576923076923077 -2.59026716544583 3.04452243772342 0.694551293785389 7
"275" 0.333333333333333 -2.65926003693278 4.79579054559674 0.346309121136623 5
"276" 0.705128205128205 -2.5133061243097 2.77258872223978 0.346309121136623 5
"277" 0.153846153846154 -2.12026353620009 3.58351893845611 0.610973172349685 7
"278" 0.0769230769230769 -2.65926003693278 2.484906649788 0.402027868760425 5
"279" 0 -2.60369018577797 3.52636052461616 0.415957555666376 6
"280" 0.474358974358974 -2.57702193869581 3.13549421592915 0.374168494948524 6
"281" 0.487179487179487 -2.5133061243097 4.18965474202643 0.402027868760425 5
"282" 0.846153846153846 -0.949330585952355 3.61091791264422 0.374168494948524 5
"283" 0.487179487179487 -2.78062089393705 3.40119738166216 0.360238808042573 6
"284" 0.41025641025641 -2.70306265959117 2.07944154167984 0.819918475938945 7
"285" 0.294871794871795 -2.56394985712845 3.80666248977032 0.332379434230672 5
"286" 0.307692307692308 -2.29263476214088 3.85014760171006 0.374168494948524 5
"287" 0.769230769230769 -2.60369018577797 3.2188758248682 0.51346536400803 6
"288" 0.628205128205128 -2.43041846450393 3.49650756146648 0.429887242572327 6
"289" 0.474358974358974 -2.7646205525906 3.71357206670431 0.764199728315142 7
"290" 0.102564102564103 -2.70306265959117 2.77258872223978 0.792059102127044 5
"291" 0.487179487179487 -2.84731226843572 3.36729582998647 0.402027868760425 5
"292" 0.166666666666667 -2.28278246569787 3.58351893845611 0.597043485443734 6
"293" 0.307692307692308 -2.52572864430826 2.39789527279837 0.360238808042573 5
"294" 0.5 -2.48891467118554 4.07753744390572 0.638832546161586 7
"295" 0.307692307692308 -2.2730262907525 2.63905732961526 0.429887242572327 4
"296" 0.628205128205128 -2.33304430047875 4.44265125649032 0.624902859255636 6
"297" 0.333333333333333 -2.53830742651512 3.3322045101752 0.429887242572327 5
"298" 0.423076923076923 -2.43041846450393 3.61091791264422 0.527395050913981 6
"299" 0.333333333333333 -2.81341071676004 4.17438726989564 0.443816929478277 5
"300" 0.461538461538462 -2.59026716544583 3.87120101090789 0.346309121136623 5
"301" 0.153846153846154 -1.68200860526894 3.04452243772342 0.360238808042573 5
"302" 0.576923076923077 -2.64507540194082 2.63905732961526 0.680621606879439 7
"303" 0.474358974358974 -1.54177926396029 4.55387689160054 0.29059037351282 6
"304" 0.564102564102564 -2.64507540194082 4.21950770517611 0.360238808042573 5
"305" 0.923076923076923 -2.63108915996608 3.36729582998647 0.402027868760425 8
"306" 0.41025641025641 -2.52572864430826 4.26267987704132 0.569184111631833 6
"307" 0.153846153846154 -2.68824757380603 3.55534806148941 0.652762233067537 6
"308" 0 -2.3434070875143 4.11087386417331 0.402027868760425 4
"309" 0.0384615384615385 -2.59026716544583 3.43398720448515 0.485605990196129 6
"310" 0.384615384615385 -2.53830742651512 3.52636052461616 0.49953567710208 5
"311" 0.371794871794872 -2.5133061243097 3.80666248977032 0.471676303290179 5
"312" 0.564102564102564 -2.68824757380603 3.43398720448515 0.764199728315142 6
"313" 0.0128205128205128 -2.55104645229255 3.63758615972639 0.666691919973488 7
"314" 0 -2.59026716544583 4.02535169073515 0.318449747324721 5
"315" 0.730769230769231 -2.60369018577797 2.07944154167984 0.415957555666376 6
"316" 0.628205128205128 -2.41911890925 2.63905732961526 0.374168494948524 5
"317" 0.512820512820513 -2.95651156040071 2.30258509299405 0.819918475938945 7
"318" 0.82051282051282 -2.23492644452023 2.70805020110221 0.680621606879439 7
"319" 0.948717948717949 -2.59026716544583 2.70805020110221 0.207012252077116 6
"320" 0.5 -2.52572864430826 4.00733318523247 0.555254424725882 6
"321" 0.269230769230769 -2.44184716032755 4.21950770517611 0.318449747324721 5
"322" 0.115384615384615 -2.14558134418438 2.83321334405622 0.541324737819932 6
"323" 0.641025641025641 -2.10373423424888 2.83321334405622 0.457746616384228 5
"324" 0.397435897435897 -2.50103603171788 3.17805383034795 0.51346536400803 6
"325" 0.102564102564103 -2.47693848013882 3.87120101090789 0.429887242572327 5
"326" 0.525641025641026 -2.7333680090865 4.0943445622221 0.624902859255636 6
"327" 0.628205128205128 -2.30258509299405 2.63905732961526 0.694551293785389 6
"328" 0.307692307692308 -2.3538783873816 3.73766961828337 0.666691919973488 6
"329" 0 -2.47693848013882 3.49650756146648 0.346309121136623 5
"330" 0.705128205128205 -2.57702193869581 3.98898404656427 0.415957555666376 6
"331" 0.102564102564103 -2.40794560865187 3.78418963391826 0.49953567710208 5
"332" 0.525641025641026 -2.84731226843572 3.68887945411394 0.736340354503241 6
"333" 0.692307692307692 -2.46510402249182 4.15888308335967 0.49953567710208 6
"334" 0.807692307692308 -2.61729583783375 3.13549421592915 0.555254424725882 6
"335" 0.564102564102564 -1.9173226922034 3.93182563272433 0.415957555666376 4
"336" 0.474358974358974 -2.86470401114759 4.30406509320417 0.70848098069134 6
"337" 0.769230769230769 -1.88387475813586 2.89037175789616 0.346309121136623 5
"338" 0.307692307692308 -2.99573227355399 4.56434819146784 0.638832546161586 5
"339" 0.474358974358974 -2.60369018577797 4.56434819146784 0.318449747324721 5
"340" 0.743589743589744 -2.36446049671213 3.76120011569356 0.29059037351282 5
"341" 0.358974358974359 -4.42284862919414 4.60517018598809 0.666691919973488 7
"342" 0.448717948717949 -2.43041846450393 4.52178857704904 0.346309121136623 5
"343" 0.0641025641025641 -2.5133061243097 3.98898404656427 0.402027868760425 5
"344" 0.474358974358974 -2.45340798272863 4.24849524204936 0.415957555666376 5
"345" 0.307692307692308 -1.02165124753198 4.14313472639153 0.360238808042573 5
"346" 0.384615384615385 -2.46510402249182 3.66356164612965 0.694551293785389 6
"347" 0.153846153846154 -2.63108915996608 3.8286413964891 0.680621606879439 6
"348" 0.282051282051282 -2.47693848013882 2.89037175789616 0.415957555666376 6
"349" 0.0384615384615385 -2.55104645229255 2.484906649788 0.360238808042573 5
"350" 0.551282051282051 -2.7646205525906 2.94443897916644 0.597043485443734 7
"351" 0.0128205128205128 -2.43041846450393 2.89037175789616 0.49953567710208 7
"352" 0.243589743589744 -2.57702193869581 3.78418963391826 0.388098181854474 5
"353" 0.666666666666667 -2.52572864430826 4.00733318523247 0.569184111631833 5
"354" 0.512820512820513 -2.53830742651512 1.79175946922805 0.694551293785389 6
"355" 0.0256410256410256 -3.38139475436598 3.78418963391826 0.819918475938945 6
"356" 0.384615384615385 -2.93746336543002 4.84418708645859 0.360238808042573 5
"357" 0.0256410256410256 -2.5133061243097 4.46590811865458 0.388098181854474 6
"358" 0.435897435897436 -2.78062089393705 3.09104245335832 0.555254424725882 6
"359" 0.743589743589744 -2.3859667019331 3.17805383034795 0.70848098069134 7
"360" 0.41025641025641 -2.78062089393705 3.3322045101752 0.610973172349685 7
